AoA_deg,CL,Cd,CL/Cd
-6.599999963810511,-0.17659496238849923,0.023480094746834157,-7.5210498208193854
-6.590000131412092,-0.17614491809673788,0.02340060625029951,-7.527365582440128
-6.5799997260558785,-0.1756948235023131,0.023321271186842997,-7.533672675674457
-6.56999989365746,-0.17524477305093983,0.023242101987733653,-7.53997091757999
-6.560000061259043,-0.17479478650894886,0.02316309929001628,-7.54626072791082
-6.550000228860624,-0.17434479630724203,0.023084256013335372,-7.552541273434417
-6.53999982350441,-0.1738948088130264,0.023005571035108936,-7.558812973937684
-6.529999991105993,-0.17344485164910362,0.02292705056420753,-7.56507476456114
-6.520000158707574,-0.17299498136671193,0.022848699245047475,-7.571327343905983
-6.50999975335136,-0.1725450679651969,0.022770500721387435,-7.577570211406555
-6.499999920952943,-0.17209518558415968,0.02269246732064966,-7.583802287887696
-6.490000088554525,-0.1716453591728782,0.022614599070169043,-7.590024419194585
-6.4800002561561065,-0.17119553665229267,0.022536891127556594,-7.596235686783182
-6.469999850799893,-0.17074574218602395,0.02245934387117595,-7.602436792695309
-6.460000018401474,-0.1702959639973717,0.02238195946818293,-7.608626234868127
-6.450000186003056,-0.169846235398496,0.022304739933988446,-7.614804561773017
-6.4399997806468425,-0.16939648248177425,0.022227675502504974,-7.620971543456441
-6.429999948248424,-0.16894679864477985,0.022150779411439628,-7.627126590296338
-6.420000115850006,-0.16849711137440584,0.022074042480042848,-7.633269326483545
-6.410000283451588,-0.16804746583287225,0.021997469626524935,-7.6393998348899945
-6.399999878095374,-0.16759782638688608,0.02192105489766722,-7.645518300523092
-6.390000045696956,-0.1671482037238005,0.021844802896340988,-7.651623341119634
-6.380000213298538,-0.1666986476424383,0.02176871743764954,-7.657715624262218
-6.369999807942325,-0.16624905123851347,0.021692785255553706,-7.663794634022434
-6.359999975543906,-0.16579952635073722,0.021617021646144256,-7.669859847705257
-6.350000143145488,-0.1653500225704236,0.02154141924137257,-7.675911262747787
-6.339999737789275,-0.16490050907765977,0.021465973796138856,-7.681948680442388
-6.329999905390856,-0.16445106893106287,0.021390696608614986,-7.687971642065697
-6.320000072992438,-0.16400162205713664,0.02131557804180844,-7.693979573786991
-6.31000024059402,-0.1635521951101515,0.021240620980053714,-7.699972390813685
-6.299999835237806,-0.16310277004175336,0.021165821528759406,-7.705950360591239
-6.290000002839389,-0.16265338184777584,0.021091187101775707,-7.711912139553385
-6.280000170440969,-0.1622040406432453,0.02101671612355061,-7.717858474639863
-6.269999765084756,-0.16175468283195532,0.02094240110474692,-7.72378878729866
-6.259999932686339,-0.16130537497777345,0.020868252083621083,-7.729702244893697
-6.250000100287919,-0.16085609603735437,0.020794264873697694,-7.735599070915869
-6.240000267889502,-0.16040683383155946,0.02072043885925015,-7.741478591316111
-6.229999862533289,-0.15995757585474266,0.020646770282944225,-7.747341286926583
-6.22000003013487,-0.1595083186462337,0.02057326269665751,-7.7531853356516285
-6.210000197736451,-0.15905914035736562,0.02049992238065531,-7.7590118344770564
-6.199999792380239,-0.15860997877485125,0.020426740790308824,-7.764820653625834
-6.1899999599818205,-0.15816081201422985,0.020353719676941072,-7.770609722674513
-6.180000127583402,-0.1577116487365873,0.020280857860124887,-7.776379570544267
-6.169999722227188,-0.15726252494848506,0.020208157047601562,-7.782130977013067
-6.159999889828771,-0.15681343333186892,0.020135620417595607,-7.787862011683373
-6.150000057430352,-0.15636436729884154,0.02006324474089978,-7.793573238933088
-6.140000225031934,-0.15591532471142344,0.019991030715032308,-7.7992639266059705
-6.129999819675721,-0.15546624778860604,0.0199189710225854,-7.804933679170902
-6.1199999872773025,-0.1550172545216943,0.019847079554608703,-7.810582614694948
-6.110000154878884,-0.15456827493730624,0.01977534827201185,-7.816210001017656
-6.099999749522671,-0.1541192865424214,0.01970377352830284,-7.821815771534412
-6.089999917124252,-0.1536703411398999,0.019632363858488645,-7.827398791483579
-6.0800000847258335,-0.15322143813491557,0.019561116623064714,-7.832959696904552
-6.070000252327415,-0.15277250106768114,0.019490025253912663,-7.8384968247802425
-6.059999846971202,-0.15232359251488495,0.019419093621382215,-7.8440114397081135
-6.0500000145727855,-0.15187475054398836,0.019348328790494883,-7.84950225874799
-6.040000182174365,-0.15142590074458306,0.019277722295024745,-7.854968467082003
-6.029999776818152,-0.15097704602108067,0.019207272529930902,-7.860410466182093
-6.019999944419734,-0.1505282622023339,0.019136989802047973,-7.865827581003617
-6.010000112021316,-0.15007948999010254,0.019066866940223727,-7.871219244389478
-6.000000279622897,-0.14963071519831067,0.018996902282530724,-7.876584980694926
-5.989999874266684,-0.14918196665471636,0.018927097340712337,-7.881925261398892
-5.980000041868267,-0.14873323651997314,0.01885745475556623,-7.887238147877351
-5.970000209469847,-0.14828452988942956,0.018787972715143417,-7.892524230137388
-5.959999804113634,-0.14783583020734464,0.01871864851729704,-7.897783329321899
-5.949999971715217,-0.14738717743778243,0.018649489027226414,-7.90301424465902
-5.940000139316798,-0.1469385168484353,0.018580487602602225,-7.908216403742621
-5.929999733960583,-0.14648986902024438,0.018511644084669446,-7.9133905313986155
-5.919999901562167,-0.14604127994902127,0.018442966479328513,-7.9185352374147175
-5.910000069163749,-0.14559271743762425,0.018374449694195598,-7.923650496244049
-5.90000023676533,-0.14514413538280746,0.01830608985344514,-7.928735002657701
-5.889999831409117,-0.1446955440852542,0.018237886129731276,-7.933789204296683
-5.879999999010698,-0.14424706593326275,0.018169852713427477,-7.938813165318865
-5.87000016661228,-0.1437985573601229,0.018101975164571224,-7.943804808746075
-5.859999761256066,-0.14335000638923337,0.01803425096349844,-7.948764086702335
-5.849999928857648,-0.14290156925381237,0.01796669702161275,-7.953691715394945
-5.84000009645923,-0.1424531352050821,0.017899301479075022,-7.958586281795149
-5.8300002640608115,-0.1420046732427141,0.01783206222469995,-7.963446484950988
-5.819999858704598,-0.1415562472680664,0.01776498339026348,-7.968273550182414
-5.81000002630618,-0.14110785867350092,0.017698067497290422,-7.973065912145751
-5.800000193907762,-0.140659480390715,0.017631311199442494,-7.9778230217593045
-5.789999788551548,-0.14021111235083358,0.017564712654307625,-7.9825451808030445
-5.77999995615313,-0.13976277640318685,0.01749827682283477,-7.987230846685445
-5.770000123754712,-0.13931443700298948,0.017431998883464216,-7.991879642393821
-5.759999718398499,-0.13886612609106694,0.01736588068905385,-7.996492005072783
-5.74999988600008,-0.13841785624340605,0.01729992568315651,-8.001066523549978
-5.740000053601663,-0.1379695808452985,0.017234128890389392,-8.005602239764913
-5.730000221203244,-0.13752132994809987,0.017168492263916476,-8.010099421317998
-5.7199998158470295,-0.137073053380878,0.017103010479402738,-8.014557059761843
-5.709999983448613,-0.13662484687790866,0.01703769458500823,-8.018974996659894
-5.700000151050193,-0.1361766846326818,0.01697254061564907,-8.02335299802575
-5.68999974569398,-0.13572846874205208,0.01690753893571683,-8.027689260873354
-5.679999913295563,-0.13528031596297782,0.01684270231581681,-8.031984026455033
-5.670000080897144,-0.1348321696890106,0.016778024668536937,-8.036236228800831
-5.660000248498725,-0.13438403565880394,0.016713506162816166,-8.040445514525164
-5.649999843142512,-0.13393593572333584,0.016649147248017977,-8.044612359307498
-5.640000010744094,-0.13348784717079773,0.01658494927761556,-8.048734122507334
-5.630000178345675,-0.1330397618378898,0.01652090934299157,-8.052811081753642
-5.619999772989462,-0.13259169662325074,0.016457028047243517,-8.056843328128087
-5.609999940591044,-0.1321436403945597,0.016393307027155767,-8.060828737951514
-5.600000108192626,-0.13169565080099158,0.01632975011329866,-8.064768284098909
-5.590000275794208,-0.13124763684807422,0.016266349190776533,-8.068659740963586
-5.5799998704379945,-0.13079961605182344,0.016203104276969943,-8.072503504018897
-5.570000038039576,-0.130351652816403,0.016140023328817376,-8.076298909907104
-5.560000205641158,-0.1299037088132999,0.016077102572409234,-8.080044785945107
-5.549999800284945,-0.1294557625559062,0.016014338131578463,-8.083741050817085
-5.539999967886526,-0.12900785770834639,0.015951736737352958,-8.087386334947379
-5.530000135488108,-0.12855993484357403,0.0158892917883557,-8.090979544965485
-5.519999730131895,-0.12811203823590123,0.015827005551937817,-8.094521595730123
-5.509999897733476,-0.1276641603863699,0.015764880368535517,-8.098010095983323
-5.500000065335057,-0.1272163250218643,0.015702916562935623,-8.101445646227234
-5.490000232936639,-0.12676850892367275,0.01564111261259169,-8.104826815300804
-5.479999827580426,-0.12632065820609015,0.015579461796864594,-8.108152890847133
-5.4699999951820075,-0.1258728323362618,0.01551797273195354,-8.111422446121015
-5.460000162783589,-0.12542504215507627,0.015456644674542592,-8.114635795545839
-5.449999757427376,-0.12497724024055525,0.015395471842822838,-8.117792135017801
-5.439999925028958,-0.12452949602185884,0.015334463376890544,-8.120890373609564
-5.430000092630539,-0.1240817462508592,0.015273611902655585,-8.12392949628931
-5.420000260232121,-0.12363405384385147,0.01521292344065376,-8.126909619058624
-5.409999854875908,-0.123186314153287,0.015152387541791205,-8.129828636809325
-5.4000000224774904,-0.12273862203693674,0.015092014333403113,-8.132686553661673
-5.390000190079071,-0.12229094799770418,0.015031800800194173,-8.135482210230228
-5.379999784722858,-0.12184325509528875,0.014971742095261625,-8.138214933174053
-5.369999952324441,-0.12139561521992726,0.014911846411197034,-8.140884225361487
-5.360000119926022,-0.12094798188823451,0.014852109695154882,-8.143488323930887
-5.349999714569807,-0.1205003512131735,0.014792529129976558,-8.146027643709933
-5.339999882171391,-0.12005275341416399,0.014733110476878388,-8.14850018280732
-5.3300000497729725,-0.11960519171669784,0.014673852363335545,-8.150906030344585
-5.320000217374554,-0.11915761638416268,0.014614750870930447,-8.153243078619548
-5.309999812018341,-0.11871003949810892,0.014555805879073543,-8.15551131172853
-5.299999979619922,-0.11826248332318404,0.014497021355239986,-8.15770912004884
-5.2900001472215035,-0.11781498925381145,0.014438399609349596,-8.159837131638902
-5.279999741865289,-0.11736742609536618,0.014379928470227045,-8.161892205400731
-5.269999909466872,-0.11691990981137383,0.014321620045658467,-8.163874578338472
-5.260000077068454,-0.11647244500772518,0.014263473347356503,-8.165784179721653
-5.250000244670035,-0.11602498912760299,0.014205485081543172,-8.167618948708153
-5.239999839313822,-0.11557750914581087,0.014147651178753844,-8.169377919027205
-5.230000006915404,-0.11513007790767878,0.014089980186768663,-8.171060312476012
-5.2200001745169855,-0.11468266253371823,0.014032467851596857,-8.17266526077718
-5.209999769160772,-0.11423521875831345,0.013975109356941802,-8.174191402772088
-5.199999936762354,-0.11378783434633405,0.013917914788932997,-8.175638094638563
-5.190000104363936,-0.11334044403033351,0.013860876771128457,-8.177003944398109
-5.180000271965517,-0.1128930847752402,0.013803999114064311,-8.178288323723391
-5.169999866609304,-0.11244572075955422,0.013747277080156054,-8.179490389545402
-5.160000034210887,-0.11199838490531813,0.013690716106930779,-8.180608233386721
-5.1500002018124675,-0.11155104458152797,0.013634311924037894,-8.181640936706057
-5.139999796456253,-0.11110372031306283,0.013578065643480026,-8.182588244181385
-5.129999964057837,-0.1106564131781904,0.0135219793820094,-8.183447855675297
-5.120000131659417,-0.11020913375117555,0.0134660525780694,-8.18421977132782
-5.1099997263032035,-0.10976185713988665,0.013410282208713629,-8.184902855255832
-5.099999893904785,-0.10931458110702837,0.013354670293071781,-8.18549456542849
-5.090000061506368,-0.10886737141336614,0.013299221266919016,-8.185995948812954
-5.08000022910795,-0.10842013695295172,0.013243927314401873,-8.18640380448571
-5.069999823751736,-0.10797288571410138,0.013188788285448295,-8.186717640560815
-5.059999991353318,-0.1075256862137282,0.013133812033521909,-8.18693658317071
-5.0500001589549,-0.10707850714491067,0.013078994511050206,-8.18705956749519
-5.039999753598686,-0.10663128636491026,0.013024329989118209,-8.187084207325858
-5.029999921200268,-0.10618414389803509,0.01296982988704531,-8.187011304141722
-5.020000088801849,-0.10573700130490575,0.012915487220597814,-8.186837979776309
-5.010000256403432,-0.10528986104743068,0.01286130178352491,-8.18656329037431
-4.999999851047218,-0.10484268912694698,0.012807270086916137,-8.186185534890368
-4.9900000186488,-0.10439562155548539,0.012753404852400067,-8.185705916474467
-4.980000186250382,-0.10394847243159629,0.012699690643625892,-8.185118468517114
-4.9699997808941685,-0.10350139331516182,0.012646138012187419,-8.18442699387076
-4.95999994849575,-0.1030543272689132,0.012592744112399473,-8.183627519869997
-4.950000116097332,-0.10260728608525925,0.012539509831815425,-8.182719058517149
-4.940000283698914,-0.10216019263925293,0.012486428704967939,-8.181698310471011
-4.9299998783426995,-0.10171315861631448,0.01243350818788972,-8.180567952284251
-4.920000045944281,-0.10126614041134542,0.012380746792340469,-8.179324083583973
-4.910000213545863,-0.10081910816660383,0.012328141681651555,-8.177964754952221
-4.89999980818965,-0.10037209439595529,0.012275694037645208,-8.176490395422826
-4.889999975791231,-0.09992511179086896,0.012223406934702679,-8.174898563442087
-4.880000143392814,-0.0994781187242445,0.012171276327336536,-8.173187104528871
-4.869999738036601,-0.09903112100156977,0.01211930112596133,-8.171355754947825
-4.8599999056381815,-0.0985841951186005,0.01206748943087253,-8.169403891615628
-4.850000073239764,-0.09813727337155996,0.012015835285351105,-8.167328449583717
-4.840000240841346,-0.09769032644254845,0.011964336188105919,-8.16512716682645
-4.829999835485132,-0.09724339820153535,0.011912994530261317,-8.162800541418722
-4.820000003086713,-0.09679650540005653,0.011861813619048537,-8.160346175446044
-4.810000170688295,-0.09634957825876989,0.01181078726301725,-8.157760876827094
-4.799999765332082,-0.09590271348161415,0.011759921277196397,-8.155047233826183
-4.789999932933664,-0.09545582578772475,0.011709211893922149,-8.152199025219845
-4.780000100535245,-0.09500895634306171,0.011658660626449206,-8.149217083094552
-4.770000268136827,-0.09456210383720907,0.011608267906198282,-8.146099366531441
-4.759999862780615,-0.09411524366372216,0.011558030246907703,-8.14284455510075
-4.750000030382195,-0.09366843294058204,0.011507954073771105,-8.139451403796516
-4.740000197983777,-0.09322161038290042,0.011458034306143164,-8.135916501220471
-4.729999792627564,-0.09277481481561912,0.011408272129206844,-8.132240690341007
-4.719999960229146,-0.09232798360617077,0.011358665279852045,-8.12841837763648
-4.710000127830727,-0.09188121112998873,0.01130921977486989,-8.124451815337174
-4.699999722474514,-0.09143441947787348,0.011259928983039059,-8.120337136726354
-4.689999890076096,-0.09098767444653452,0.011210799015997152,-8.116074002994832
-4.6800000576776775,-0.09054092585072092,0.011161825857041188,-8.11165906101332
-4.670000225279259,-0.0900941886050989,0.011113010159013616,-8.107091356523659
-4.659999819923046,-0.08964742980057279,0.011064348987461116,-8.10236823713419
-4.649999987524628,-0.08920071585984353,0.011015849129079646,-8.097488883028674
-4.64000015512621,-0.08875401031135571,0.010967506406423641,-8.092451193771149
-4.629999749769997,-0.0883072937654769,0.010919318586046053,-8.08725316232883
-4.619999917371578,-0.08786061397680987,0.010871291422944476,-8.081892993078547
-4.6100000849731595,-0.08741393671694887,0.010823421197792867,-8.076368379230635
-4.600000252574741,-0.08696728311606369,0.010775709180526175,-8.070678380336272
-4.589999847218528,-0.08652060530332477,0.01072815149298302,-8.06481949475783
-4.58000001482011,-0.08607396288306642,0.010680753870080169,-8.058790973939029
-4.570000182421691,-0.0856273408964092,0.010633514706870021,-8.052590630366808
-4.559999777065478,-0.08518068891056939,0.010586428906352557,-8.046215552390414
-4.549999944667059,-0.08473406176178618,0.010539502757774898,-8.039664081806764
-4.5400001122686415,-0.08428744694846091,0.010492734200553066,-8.032934537121713
-4.530000279870222,-0.08384086093589335,0.010446124217961048,-8.026025651862106
-4.519999874514009,-0.08339424475262913,0.01039966786444672,-8.018933473609144
-4.510000042115592,-0.08294768664447627,0.010353373241515917,-8.011658104999531
-4.500000209717173,-0.0825011198044441,0.010307234594005784,-8.004195407798614
-4.48999980436096,-0.08205452630907793,0.010261250133242934,-7.996542842596672
-4.479999971962542,-0.0816079745229041,0.010215426182586756,-7.988699939118867
-4.470000139564124,-0.08116145642361462,0.010169760775542717,-7.980665250140398
-4.459999734207909,-0.08071489053458698,0.010124247998276721,-7.972433167216539
-4.449999901809492,-0.0802683711270793,0.010078895926354211,-7.964004362540766
-4.440000069411073,-0.07982186869426541,0.010033701698037625,-7.955375901784766
-4.430000237012655,-0.07937537523503121,0.009988664664901632,-7.946545198773364
-4.419999831656442,-0.07892883552788199,0.009943780174729678,-7.937508084547703
-4.409999999258024,-0.07848233956533907,0.009899056154168136,-7.928264911629275
-4.400000166859606,-0.07803588511081787,0.009854491446542685,-7.918814028520539
-4.389999761503392,-0.07758939086306056,0.009810079829997185,-7.90914979364473
-4.379999929104974,-0.0771429179939335,0.009765827178579902,-7.899271263281892
-4.370000096706555,-0.0766964850924035,0.009721733554733523,-7.889177857076724
-4.3600002643081375,-0.07625003749359903,0.009677795504094729,-7.878864299347637
-4.349999858951923,-0.07580358606654772,0.009634012839421117,-7.868329358703924
-4.340000026553505,-0.07535717985023398,0.009590390626053078,-7.857571478425504
-4.330000194155088,-0.07491076947592493,0.00954692462022193,-7.846586461702213
-4.3199997887988735,-0.07446432149779024,0.009503611799085803,-7.835370706635272
-4.309999956400455,-0.07401792180984483,0.009460459566167652,-7.823924545330395
-4.300000124002038,-0.0735715313783348,0.009417464368789107,-7.812244198360008
-4.2899997186458245,-0.0731251316753468,0.009374624321621507,-7.800326622869781
-4.279999886247405,-0.07267877082477488,0.009331944142499781,-7.788170365677538
-4.270000053848988,-0.0722324157939745,0.009289420574342063,-7.775771934956285
-4.26000022145057,-0.07178606453736636,0.009247053871829948,-7.763128184648527
